airport_ref,airport_ident,length_ft,width_ft,lighted,closed
7143,0CO6,4500.0,150.0,0,0
7143,0CO6,4000.0,150.0,0,0
7144,0CO7,152.0,64.0,0,0
7145,0CO8,2000.0,30.0,0,0
7146,0CO9,2600.0,50.0,0,0
7147,0CT0,36.0,36.0,0,0
7148,0CT1,50.0,50.0,0,0
7149,0CT2,40.0,40.0,0,0
7150,0CT3,60.0,60.0,0,0
7152,0CT5,50.0,50.0,0,0
7153,0CT6,65.0,65.0,0,0
7154,0CT7,66.0,48.0,0,0
7155,0CT8,60.0,60.0,0,0
7156,0CT9,60.0,75.0,0,0
7158,0D7,1955.0,110.0,0,0
7159,0E9,3270.0,80.0,0,0
7159,0E9,3000.0,100.0,0,0
7160,0FA0,200.0,150.0,0,0
7161,0FA1,1800.0,75.0,0,0
45349,0FA2,50.0,50.0,1,0
345994,0FA3,20.0,20.0,0,0
347505,0FA6,45.0,45.0,0,0
7162,0FD0,4000.0,75.0,0,0
7163,0FD1,50.0,40.0,0,0
7164,0FD2,48.0,48.0,0,0
7165,0FD3,2100.0,50.0,0,0
7165,0FD3,4000.0,40.0,0,0
7167,0FD5,2100.0,100.0,0,0
7168,0FD6,3000.0,100.0,0,0
7169,0FD9,1975.0,60.0,0,0
7170,0FL0,2300.0,100.0,0,0
7171,0FL1,2575.0,50.0,0,0
7172,0FL2,2000.0,100.0,0,0
7173,0FL3,60.0,60.0,1,0
7174,0FL4,100.0,100.0,0,0
7175,0FL5,2000.0,100.0,0,0
7176,0FL6,500.0,60.0,0,0
7177,0FL7,35.0,35.0,0,0
7178,0FL8,2000.0,100.0,0,0
7179,0FL9,3400.0,116.0,0,0
7179,0FL9,2750.0,100.0,0,0
7180,0G0,2830.0,50.0,1,0
7181,0G5,3000.0,2000.0,0,0
7181,0G5,15000.0,1500.0,0,0
7182,0GA0,2150.0,50.0,0,0
7183,0GA1,2000.0,75.0,0,0
7184,0GA2,2600.0,60.0,1,0
7185,0GA3,2000.0,100.0,0,0
7187,0GA5,100.0,100.0,0,0
7188,0GA6,2100.0,150.0,0,0
7190,0GA8,3000.0,100.0,0,0
7191,0GA9,4400.0,100.0,0,0
7192,0GE0,2000.0,30.0,0,0
7193,0GE1,3000.0,40.0,0,0
7194,0GE3,2000.0,50.0,0,0
7195,0GE4,1045.0,80.0,0,0
7195,0GE4,1000.0,80.0,0,0
7196,0GE5,2500.0,200.0,0,0
7197,0GE7,3000.0,90.0,0,0
7198,0GE9,2000.0,100.0,0,0
7199,0H7,2680.0,115.0,0,0
7200,0I2,2941.0,40.0,1,0
7201,0IA0,65.0,65.0,0,0
7202,0IA1,42.0,42.0,0,0
7203,0IA2,60.0,50.0,0,0
7205,0IA4,3000.0,100.0,1,0
7206,0IA5,2000.0,60.0,0,0
7207,0IA6,2600.0,80.0,0,0
7208,0IA7,145.0,145.0,0,0
7208,0IA7,45.0,40.0,0,0
7209,0IA8,1280.0,70.0,0,0
7210,0IA9,50.0,50.0,0,0
7211,0ID0,3000.0,80.0,0,0
7212,0ID1,1900.0,75.0,0,0
7213,0ID2,6507.0,75.0,0,0
7214,0ID3,2640.0,50.0,0,0
7215,0ID4,3150.0,80.0,0,0
7216,0ID5,1460.0,40.0,0,0
7217,0ID6,40.0,40.0,1,0
45394,0ID7,2600.0,50.0,0,0
45387,0ID8,800.0,50.0,0,0
329280,0ID9,2308.0,60.0,0,0
7218,0II0,1500.0,50.0,0,0
7219,0II1,1300.0,60.0,0,0
7220,0II2,1300.0,75.0,0,0
7221,0II3,2400.0,50.0,0,0
7223,0II6,3000.0,100.0,0,0
7224,0II7,2500.0,100.0,0,0
7225,0II8,1400.0,100.0,0,0
7226,0II9,1600.0,75.0,0,0
7227,0IL0,30.0,30.0,0,0
7228,0IL1,90.0,90.0,0,0
45950,0IL2,1600.0,100.0,0,0
7229,0IL3,1800.0,200.0,0,0
7230,0IL4,40.0,40.0,0,0
7231,0IL6,40.0,40.0,1,0
7231,0IL6,40.0,40.0,1,0
7232,0IL8,1600.0,100.0,0,0
7233,0IL9,2800.0,100.0,0,0
7234,0IN1,2000.0,75.0,0,0
7235,0IN2,1300.0,60.0,0,0
7235,0IN2,2900.0,60.0,1,0
7236,0IN3,2200.0,50.0,0,0
7237,0IN4,2440.0,30.0,0,0
7238,0IN5,1200.0,150.0,0,0
7239,0IN7,50.0,50.0,0,0
7240,0IN8,50.0,50.0,0,0
7241,0IN9,2400.0,100.0,0,0
7242,0IS0,40.0,40.0,0,0
7243,0IS2,60.0,60.0,1,0
7244,0IS3,2500.0,60.0,0,0
7245,0IS4,2415.0,60.0,0,0
7246,0IS6,100.0,100.0,0,0
7248,0IS9,500.0,500.0,0,0
7249,0J0,2915.0,80.0,1,0
7250,0J8,3200.0,170.0,1,0
345693,0JY9,50.0,40.0,0,0
7251,0K6,1575.0,150.0,0,0
7252,0KS0,2600.0,100.0,0,0
7253,0KS2,2400.0,150.0,0,0
7255,0KS4,2000.0,65.0,0,0
7256,0KS6,2295.0,100.0,0,0
7257,0KS7,2000.0,75.0,0,0
7258,0KS8,1700.0,60.0,0,0
7259,0KS9,3000.0,150.0,0,0
7260,0KY0,2300.0,70.0,0,0
7261,0KY1,3200.0,75.0,0,0
7262,0KY2,35.0,35.0,0,0
7263,0KY3,30.0,30.0,0,0
7264,0KY4,1675.0,75.0,0,0
7265,0KY5,2800.0,100.0,0,0
7266,0KY6,80.0,20.0,0,0
7267,0KY7,2200.0,60.0,0,0
7268,0KY8,2300.0,60.0,0,0
7270,0L4,6100.0,80.0,0,0
7272,0L6,50.0,50.0,1,0
7273,0LA0,25.0,25.0,0,0
7274,0LA1,3000.0,100.0,0,0
7276,0LA3,2700.0,180.0,0,0
7277,0LA4,40.0,40.0,1,0
7278,0LA5,400.0,400.0,0,0
7280,0LA7,750.0,25.0,1,0
7281,0LA8,50.0,50.0,0,0
7282,0LA9,2200.0,100.0,0,0
7283,0LL0,2030.0,70.0,1,0
7284,0LL1,2500.0,120.0,0,0
7285,0LL2,2600.0,75.0,0,0
7286,0LL3,2000.0,100.0,0,0
7287,0LL4,2143.0,100.0,0,0
7288,0LL5,2230.0,70.0,0,0
7289,0LL6,2600.0,70.0,0,0
7290,0LL7,40.0,40.0,0,0
7291,0LL9,100.0,100.0,1,0
7292,0LS0,3000.0,144.0,0,0
7295,0LS3,100.0,100.0,0,0
7296,0LS4,1700.0,60.0,0,0
7297,0LS5,650.0,250.0,0,0
7299,0LS7,3000.0,100.0,0,0
7300,0LS8,2500.0,140.0,0,0
7301,0LS9,1530.0,75.0,0,0
7302,0MA1,60.0,60.0,0,0
7303,0MA2,60.0,60.0,0,0
7304,0MA3,1600.0,1600.0,0,0
7305,0MA4,40.0,40.0,0,0
7306,0MA5,100.0,100.0,0,0
7307,0MA6,50.0,50.0,0,0
7309,0MA9,25.0,25.0,0,0
7310,0MD0,79.0,64.0,0,0
7311,0MD1,3000.0,50.0,0,0
7312,0MD2,2200.0,30.0,1,0
7312,0MD2,75.0,75.0,0,0
7313,0MD3,90.0,90.0,1,0
7314,0MD4,2600.0,100.0,1,0
7315,0MD5,90.0,90.0,0,0
7316,0MD6,1800.0,60.0,0,0
7317,0MD7,100.0,100.0,0,0
7319,0MD9,55.0,55.0,1,0
45455,0ME4,2000.0,110.0,0,0
345496,0ME7,4000.0,400.0,0,0
7321,0MI1,3500.0,50.0,0,0
7323,0MI3,1800.0,100.0,0,0
7323,0MI3,2400.0,100.0,0,0
7323,0MI3,3700.0,150.0,0,0
7324,0MI4,3000.0,100.0,0,0
7325,0MI6,2200.0,300.0,1,0
7326,0MI7,35.0,35.0,1,0
7327,0MI8,1600.0,100.0,0,0
7327,0MI8,2800.0,100.0,0,0
7328,0MI9,50.0,50.0,1,0
7329,0MN0,5500.0,700.0,0,0
7331,0MN2,11000.0,3000.0,0,0
7332,0MN3,5000.0,100.0,0,0
7332,0MN3,5000.0,100.0,0,0
7333,0MN4,5000.0,300.0,0,0
7334,0MN5,2800.0,60.0,0,0
7335,0MN6,2500.0,150.0,1,0
7336,0MN7,120.0,100.0,0,0
7337,0MN8,1650.0,50.0,0,0
7338,0MN9,50.0,50.0,1,0
7339,0MO0,1685.0,120.0,0,0
7340,0MO1,2100.0,50.0,0,0
7341,0MO2,1200.0,40.0,0,0
7343,0MO4,18.0,18.0,0,0
7344,0MO5,1800.0,60.0,0,0
7346,0MO7,65.0,65.0,1,0
7347,0MO8,2600.0,130.0,0,0
7348,0MO9,50.0,50.0,0,0
7349,0MS0,3200.0,100.0,0,0
7351,0MS2,2300.0,75.0,0,0
7352,0MS3,30.0,30.0,0,0
7354,0MS5,2700.0,60.0,0,0
7355,0MS6,240.0,150.0,0,0
7356,0MS7,2100.0,60.0,0,0
7357,0MS8,4000.0,75.0,0,0
7358,0MS9,3200.0,50.0,1,0
7359,0MT1,1500.0,30.0,0,0
7360,0MT2,30.0,30.0,0,0
7361,0MT3,40.0,40.0,0,0
7362,0MT4,1000.0,60.0,0,0
7363,0MT5,750.0,40.0,0,0
7364,0MT6,2400.0,50.0,0,0
7365,0MT7,3800.0,50.0,0,0
7366,0MT8,100.0,60.0,0,0
7367,0MT9,1700.0,52.0,0,0
7369,0MU1,2000.0,75.0,0,0
7370,0MU2,20.0,20.0,0,0
7371,0MU3,60.0,60.0,0,0
7372,0MU4,1700.0,60.0,0,0
7373,0MU5,30.0,30.0,0,0
7374,0MU6,60.0,60.0,0,0
7375,0MU7,2600.0,60.0,0,0
7376,0MU8,800.0,60.0,0,0
7377,0MY0,200.0,60.0,0,0
7378,0MY1,30.0,30.0,0,0
7379,0N0,2780.0,20.0,1,0
7380,0N4,2533.0,28.0,1,0
7381,0N5,60.0,60.0,1,0
7382,0N6,2048.0,40.0,0,0
7383,0NA1,2600.0,50.0,0,0
7384,0NA5,2200.0,60.0,0,0
7385,0NA9,2200.0,50.0,0,0
7386,0NC0,50.0,50.0,0,0
7388,0NC2,78.0,65.0,0,0
7389,0NC3,70.0,70.0,0,0
7390,0NC4,70.0,70.0,0,0
7391,0NC5,40.0,40.0,1,0
7392,0NC6,200.0,150.0,0,0
7393,0NC7,1700.0,75.0,0,0
7394,0NC8,2300.0,100.0,0,0
7395,0NC9,60.0,60.0,0,0
7396,0ND0,2600.0,50.0,0,0
7397,0ND6,1600.0,25.0,0,0
7398,0ND7,2600.0,60.0,0,0
7399,0NE0,2300.0,100.0,0,0
7399,0NE0,1800.0,100.0,0,0
7400,0NE1,2500.0,50.0,0,0
7401,0NE2,2000.0,50.0,0,0
7402,0NE3,40.0,40.0,0,0
7403,0NE4,30.0,30.0,0,0
7405,0NE6,3500.0,100.0,0,0
7406,0NJ0,51.0,44.0,1,0
7407,0NJ1,200.0,200.0,0,0
7408,0NJ2,200.0,100.0,0,0
7409,0NJ3,305.0,140.0,0,0
7410,0NJ4,40.0,35.0,0,0
7412,0NJ6,2950.0,100.0,0,0
7413,0NJ7,75.0,75.0,0,0
7414,0NJ8,75.0,75.0,0,0
7415,0NJ9,85.0,85.0,0,0
7416,0NK0,1400.0,40.0,0,0
7417,0NK1,2100.0,100.0,0,0
7418,0NK2,3000.0,100.0,0,0
7419,0NK3,2700.0,75.0,0,0
7420,0NK4,40.0,40.0,0,0
7421,0NK5,50.0,50.0,0,0
7423,0NK7,50.0,50.0,1,0
7424,0NK8,2500.0,50.0,0,0
7425,0NK9,1700.0,60.0,0,0
7426,0NM0,4210.0,250.0,0,0
7427,0NM7,4000.0,60.0,0,0
7427,0NM7,7500.0,60.0,0,0
7428,0NV1,40.0,40.0,1,0
7429,0NY0,3000.0,150.0,0,0
7430,0NY1,1360.0,125.0,0,0
7431,0NY3,1600.0,100.0,0,0
347051,0NY4,35.0,35.0,0,0
7432,0NY5,100.0,75.0,0,0
7433,0NY6,25.0,25.0,1,0
7434,0NY7,2000.0,75.0,0,0
7435,0NY8,1700.0,100.0,0,0
7436,0O0,15840.0,4000.0,0,0
7437,0O4,2702.0,50.0,1,0
7438,0O9,2990.0,50.0,0,0
7439,0OH1,40.0,40.0,0,0
7440,0OH2,2370.0,80.0,0,0
7441,0OH3,70.0,70.0,0,0
7442,0OH6,800.0,50.0,0,0
7443,0OH7,1300.0,70.0,1,0
7443,0OH7,2200.0,70.0,0,0
7444,0OH8,3000.0,50.0,0,0
7445,0OH9,1100.0,75.0,0,0
7446,0OI0,12.0,12.0,0,0
7447,0OI1,30.0,30.0,0,0
7448,0OI2,2200.0,80.0,0,0
7449,0OI3,1900.0,70.0,0,0
7450,0OI4,2000.0,50.0,0,0
7451,0OI6,2600.0,50.0,0,0
7452,0OI9,1100.0,100.0,0,0
7453,0OK0,2400.0,50.0,0,0
7454,0OK1,3200.0,135.0,0,0
7455,0OK2,100.0,100.0,0,0
7456,0OK3,5000.0,30.0,0,0
7457,0OK4,2350.0,40.0,0,0
7458,0OK5,2000.0,100.0,0,0
7459,0OK6,2400.0,90.0,0,0
7460,0OK7,50.0,50.0,0,0
7461,0OK8,2500.0,100.0,0,0
7462,0OK9,3000.0,100.0,0,0
7462,0OK9,2600.0,100.0,0,0
7463,0OR0,40.0,40.0,0,0
7465,0OR2,50.0,50.0,0,0
7466,0OR3,1950.0,100.0,0,0
7467,0OR4,60.0,60.0,0,0
7468,0OR5,1700.0,100.0,0,0
7469,0OR6,2900.0,40.0,0,0
7470,0OR7,1900.0,50.0,0,0
7471,0OR8,2500.0,75.0,0,0
7472,0OR9,1900.0,25.0,1,0
7474,0P1,2590.0,128.0,0,0
7475,0P2,1000.0,100.0,0,0
7475,0P2,1000.0,100.0,0,0
7476,0PA0,2450.0,300.0,0,0
7476,0PA0,2450.0,300.0,0,0
7476,0PA0,1800.0,200.0,0,0
7477,0PA1,80.0,80.0,0,0
7478,0PA2,500.0,100.0,0,0
7479,0PA3,1277.0,100.0,0,0
7480,0PA4,1515.0,100.0,0,0
7481,0PA5,2550.0,125.0,0,0
7482,0PA6,1800.0,100.0,0,0
7483,0PA7,1200.0,100.0,0,0
7484,0PA8,90.0,90.0,0,0
7485,0PA9,200.0,200.0,0,0
7486,0PN0,2000.0,200.0,0,0
7487,0PN1,7500.0,800.0,0,0
7489,0PN3,80.0,80.0,1,0
7490,0PN4,500.0,100.0,0,0
7491,0PN5,2400.0,100.0,0,0
7492,0PN6,1730.0,100.0,0,0
7493,0PN7,2800.0,100.0,0,0
7494,0PN8,2000.0,100.0,0,0
7495,0PN9,1800.0,75.0,0,0
7496,0PS0,2200.0,100.0,0,0
7497,0PS1,90.0,90.0,0,0
7498,0PS2,70.0,70.0,1,0
7499,0PS3,1272.0,100.0,0,0
7500,0PS4,2400.0,100.0,0,0
7501,0PS5,30.0,30.0,0,0
7502,0PS6,120.0,40.0,0,0
7503,0PS7,1900.0,150.0,0,0
7504,0PS8,65.0,60.0,0,0
7505,0PS9,35.0,35.0,0,0
7506,0Q3,2700.0,45.0,0,0
7506,0Q3,1500.0,50.0,0,0
7507,0Q4,2490.0,50.0,1,0
7509,0Q9,2480.0,40.0,0,0
7510,0R2,2940.0,125.0,0,0
7511,0R7,5000.0,75.0,1,0
7512,0R9,2600.0,120.0,0,0
7513,0S1,2830.0,100.0,0,0
7514,0S2,3500.0,240.0,1,0
7515,0S5,2400.0,30.0,0,0
7516,0SD0,3000.0,100.0,0,0
7517,0SD1,1726.0,60.0,0,0
7518,0SD2,40.0,40.0,0,0
7519,0SD3,3700.0,50.0,0,0
7520,0SD4,60.0,60.0,0,0
7521,0SD5,16.0,16.0,0,0
7523,0SD7,2000.0,50.0,0,0
7525,0SD9,20.0,20.0,0,0
7526,0T3,2600.0,70.0,1,0
7527,0T7,2300.0,195.0,1,0
7528,0TA0,100.0,100.0,0,0
7529,0TA1,2000.0,60.0,0,0
7530,0TA2,2300.0,60.0,0,0
7530,0TA2,4000.0,60.0,0,0
7531,0TA3,2500.0,130.0,0,0
7531,0TA3,1500.0,100.0,0,0
7532,0TA4,1742.0,50.0,0,0
7533,0TA5,200.0,150.0,0,0
7534,0TA6,50.0,50.0,0,0
7534,0TA6,20.0,15.0,0,0
7534,0TA6,20.0,15.0,0,0
7535,0TA7,5000.0,100.0,0,0
7535,0TA7,5200.0,100.0,1,0
7535,0TA7,5100.0,100.0,0,0
7536,0TA8,2680.0,45.0,0,0
7537,0TA9,35.0,35.0,0,0
7538,0TE0,2650.0,50.0,0,0
7538,0TE0,3250.0,50.0,0,0
7539,0TE1,100.0,100.0,1,0
7540,0TE2,800.0,200.0,0,0
7541,0TE3,2600.0,400.0,0,0
7542,0TE4,3000.0,40.0,0,0
7543,0TE5,5992.0,77.0,0,0
7544,0TE6,2575.0,50.0,0,0
7545,0TE7,6291.0,60.0,0,0
7546,0TE8,150.0,150.0,0,0
7547,0TE9,150.0,150.0,0,0
7548,0TN0,1750.0,100.0,0,0
7549,0TN1,8000.0,800.0,0,0
7549,0TN1,5000.0,500.0,0,0
7549,0TN1,7000.0,700.0,0,0
7550,0TN2,1200.0,100.0,0,0
7551,0TN3,30.0,30.0,0,0
7552,0TN4,50.0,50.0,0,0
7553,0TN5,2350.0,100.0,0,0
7554,0TN6,1050.0,75.0,0,0
7555,0TN7,45.0,45.0,1,0
7556,0TN8,75.0,75.0,0,0
7557,0TN9,46.0,46.0,0,0
7559,0TS1,1750.0,75.0,0,0
7560,0TS2,600.0,50.0,0,0
7560,0TS2,600.0,50.0,0,0
7560,0TS2,600.0,50.0,0,0
7561,0TS3,20.0,20.0,0,0
7562,0TS4,1800.0,60.0,0,0
7563,0TS5,3200.0,180.0,0,0
7564,0TS6,20.0,20.0,0,0
7565,0TS7,2800.0,100.0,0,0
7566,0TS8,910.0,910.0,0,0
7567,0TS9,1260.0,70.0,0,0
7568,0TX0,2800.0,200.0,0,0
7569,0TX1,3500.0,50.0,1,0
7570,0TX2,100.0,100.0,0,0
7571,0TX3,20.0,20.0,0,0
7572,0TX4,50.0,50.0,0,0
7573,0TX5,1800.0,50.0,0,0
7574,0TX6,2283.0,80.0,0,0
7575,0TX7,2250.0,50.0,0,0
7576,0TX8,1800.0,55.0,0,0
7577,0TX9,2300.0,100.0,0,0
7577,0TX9,2000.0,100.0,0,0
7578,0U0,4000.0,100.0,0,0
7579,0U1,2850.0,135.0,0,0
7580,0U2,4700.0,100.0,0,0
7581,0U3,2150.0,15.0,0,0
7582,0U7,2500.0,140.0,0,0
7583,0U8,4950.0,200.0,0,0
7584,0U9,2875.0,60.0,0,0
7586,0VA1,2000.0,50.0,0,0
7587,0VA2,2000.0,70.0,0,0
7588,0VA3,2200.0,70.0,0,0
7589,0VA4,2100.0,90.0,0,0
7590,0VA5,3900.0,60.0,0,0
7591,0VA6,100.0,100.0,0,0
7593,0VA8,1800.0,80.0,0,0
7594,0VA9,1000.0,30.0,0,0
7595,0VI1,3000.0,60.0,0,0
7596,0W0,9500.0,300.0,0,0
7597,0W7,10000.0,4000.0,0,0
7598,0WA0,48.0,16.0,0,0
7599,0WA1,2000.0,50.0,0,0
7600,0WA2,2364.0,60.0,0,0
7601,0WA3,40.0,40.0,0,0
7602,0WA4,100.0,50.0,1,0
7603,0WA5,24.0,12.0,0,0
7603,0WA5,24.0,12.0,0,0
7604,0WA6,70.0,70.0,0,0
7605,0WA7,20.0,20.0,0,0
7606,0WA8,40.0,40.0,0,0
7607,0WA9,100.0,100.0,0,0
7608,0WI0,43.0,44.0,1,0
7609,0WI1,10000.0,4000.0,0,0
7609,0WI1,3200.0,40.0,0,0
7610,0WI2,2600.0,60.0,0,0
7611,0WI3,60.0,60.0,0,0
7612,0WI4,3200.0,40.0,0,0
7613,0WI5,2000.0,100.0,0,0
7614,0WI6,1300.0,60.0,0,0
7615,0WI7,2100.0,150.0,0,0
7615,0WI7,1500.0,100.0,0,0
7616,0WI8,1200.0,100.0,0,0
7616,0WI8,1400.0,200.0,0,0
7617,0WI9,2600.0,70.0,0,0
7618,0WN0,1050.0,28.0,0,0
7619,0WN1,1800.0,40.0,0,0
45908,0WN2,1200.0,50.0,0,0
7621,0WN4,100.0,100.0,1,0
7622,0WN5,150.0,50.0,0,0
7623,0WN6,12.0,12.0,0,0
7624,0WN7,40.0,40.0,0,0
7625,0WN8,38.0,10.0,0,0
45906,0WN9,1055.0,100.0,0,0
346234,0WS7,1400.0,130.0,0,0
346234,0WS7,900.0,130.0,0,0
45936,0WY0,2000.0,30.0,0,0
45935,0WY1,3400.0,70.0,0,0
7626,0XA0,61.0,54.0,1,0
7626,0XA0,56.0,56.0,1,0
337658,0XA1,30.0,30.0,0,0
7628,0XA2,40.0,40.0,1,0
7629,0XA3,27.0,27.0,0,0
7629,0XA3,30.0,27.0,0,0
7630,0XA4,5000.0,75.0,0,0
7631,0XA5,3800.0,75.0,1,0
7632,0XA6,50.0,50.0,0,0
7633,0XA7,2400.0,100.0,0,0
7633,0XA7,150.0,150.0,0,0
7634,0XA8,1000.0,130.0,0,0
7634,0XA8,1000.0,150.0,0,0
7634,0XA8,20.0,24.0,0,0
7635,0XA9,46.0,46.0,1,0
7636,0XS0,3300.0,150.0,0,0
7636,0XS0,2500.0,150.0,0,0
7637,0XS1,1500.0,60.0,0,0
7638,0XS2,3700.0,30.0,0,0
7639,0XS3,30.0,30.0,0,0
7640,0XS4,50.0,50.0,0,0
7641,0XS5,26.0,26.0,0,0
7642,0XS6,3000.0,75.0,0,0
7643,0XS7,6000.0,60.0,0,0
7644,0XS8,3200.0,30.0,0,0
45852,0XS9,1200.0,100.0,0,0
7645,0Y4,2500.0,90.0,0,0
7646,0Y6,3380.0,100.0,1,0
7647,0Z2,1000.0,22.0,0,0
7648,0Z3,1400.0,100.0,0,0
7649,10AK,800.0,80.0,0,0
7650,10AL,65.0,65.0,1,0
7652,10AZ,3407.0,150.0,1,0
7653,10CA,30.0,30.0,0,0
7654,10CL,2300.0,40.0,0,0
322689,10CN,60.0,60.0,0,0
7656,10D,3248.0,200.0,1,0
7657,10F,3600.0,200.0,0,0
7658,10FA,2575.0,30.0,0,0
7659,10FD,1500.0,100.0,0,0
7660,10FL,100.0,100.0,0,0
7661,10GA,2100.0,150.0,0,0
7662,10IA,2405.0,85.0,1,0
7663,10ID,3000.0,40.0,0,0
7664,10II,40.0,40.0,0,0
7665,10IL,300.0,200.0,0,0
7666,10IN,2600.0,100.0,0,0
7666,10IN,40.0,20.0,0,0
7667,10KS,64.0,64.0,0,0
7668,10KY,30.0,30.0,0,0
7669,10LA,2144.0,150.0,0,0
7669,10LA,50.0,50.0,0,0
7671,10MA,4000.0,800.0,0,0
7672,10MI,100.0,100.0,0,0
7673,10MN,4000.0,500.0,0,0
7673,10MN,4000.0,1000.0,0,0
7675,10MS,50.0,50.0,0,0
7676,10MT,1500.0,60.0,0,0
7676,10MT,2000.0,60.0,0,0
7676,10MT,1600.0,60.0,0,0
7677,10MU,65.0,65.0,1,0
7678,10NC,2450.0,80.0,0,0
7679,10ND,1300.0,50.0,0,0
7679,10ND,1800.0,50.0,0,0
7680,10NE,67.0,60.0,0,0
7681,10NH,45.0,12.0,0,0
7682,10NJ,75.0,75.0,0,0
346195,10NK,40.0,40.0,1,0
7683,10NY,50.0,30.0,0,0
7684,10OH,1400.0,100.0,0,0
7685,10OK,2600.0,150.0,0,0
7686,10OR,1000.0,100.0,0,0
7687,10PA,30.0,30.0,0,0
7688,10PN,200.0,75.0,0,0
7689,10TA,300.0,200.0,0,0
7690,10TE,1975.0,50.0,0,0
7691,10TN,1200.0,120.0,0,0
7692,10TS,900.0,60.0,0,0
7693,10TX,50.0,50.0,0,0
45863,10UT,100.0,30.0,0,0
7694,10VA,1800.0,20.0,0,0
328506,10VG,30.0,30.0,1,0
7695,10WA,2200.0,60.0,0,0
7696,10WI,2100.0,200.0,0,0
45941,10WY,4500.0,100.0,0,0
345772,10XA,2300.0,20.0,0,0
7697,10XS,3000.0,75.0,0,0
7698,11AK,2400.0,30.0,0,0
7698,11AK,1000.0,30.0,0,0
7699,11AL,1600.0,75.0,0,0
7699,11AL,1482.0,75.0,0,0
7699,11AL,1238.0,75.0,0,0
7699,11AL,1000.0,75.0,0,0
7699,11AL,1600.0,75.0,0,0
7700,11AR,60.0,60.0,1,0
7701,11AZ,3850.0,150.0,0,0
7702,11CA,1800.0,40.0,0,0
7703,11CL,5875.0,80.0,0,0
7705,11FA,2465.0,130.0,0,0
7706,11FD,30.0,22.0,0,0
7707,11FL,3000.0,200.0,0,0
7708,11G,2530.0,60.0,0,0
7709,11GA,24.0,24.0,0,0
7710,11GE,50.0,50.0,0,0
345652,11IA,1320.0,100.0,0,0
7712,11II,4220.0,72.0,0,0
7713,11IL,44.0,44.0,1,0
7714,11IN,2700.0,90.0,0,0
7715,11IS,40.0,40.0,0,0
7716,11KS,1600.0,70.0,0,0
7716,11KS,2000.0,70.0,0,0
7717,11KY,85.0,85.0,0,0
7718,11LA,2000.0,100.0,0,0
7718,11LA,2000.0,100.0,0,0
7718,11LA,48.0,48.0,0,0
7719,11LL,2250.0,100.0,1,0
7720,11LS,1800.0,90.0,0,0
7720,11LS,1300.0,100.0,0,0
7721,11M,3000.0,60.0,0,0
7722,11MA,1200.0,42.0,0,0
7723,11MD,2500.0,75.0,0,0
7724,11MI,50.0,50.0,0,0
7726,11MO,2100.0,70.0,0,0
326133,11MT,1257.0,30.0,0,0
326133,11MT,1769.0,30.0,0,0
7727,11N,2900.0,50.0,0,0
7728,11NC,40.0,40.0,0,0
7729,11NE,2500.0,100.0,0,0
7730,11NJ,100.0,100.0,0,0
7731,11NK,2400.0,50.0,0,0
7732,11NY,1600.0,50.0,0,0
7733,11OA,2300.0,100.0,0,0
7734,11OG,2400.0,60.0,0,0
7736,11OR,2225.0,40.0,0,0
45744,11PN,2500.0,100.0,0,0
7738,11S,2997.0,50.0,1,0
7739,11TA,180.0,90.0,0,0
7740,11TE,1900.0,50.0,0,0
7741,11TN,2800.0,75.0,0,0
7741,11TN,2600.0,75.0,0,0
7742,11TS,2370.0,50.0,0,0
7743,11TX,2000.0,80.0,0,0
7744,11VA,45.0,45.0,0,0
7745,11VG,1800.0,70.0,0,0
7746,11WA,2400.0,50.0,0,0
7747,11WI,100.0,100.0,0,0
7748,11WN,3000.0,350.0,0,0
7748,11WN,1800.0,350.0,0,0
45923,11Y,500.0,20.0,0,0
45923,11Y,1000.0,60.0,0,0
7750,12A,3133.0,40.0,1,0
7749,12AL,1600.0,75.0,0,0
7749,12AL,1600.0,75.0,0,0
7749,12AL,1600.0,75.0,0,0
7749,12AL,1600.0,75.0,0,0
45301,12AR,2600.0,100.0,0,0
7751,12AZ,2400.0,100.0,0,0
7752,12CA,1800.0,100.0,0,0
7753,12CL,2790.0,40.0,1,0
7754,12CO,1400.0,50.0,0,0
7755,12FA,1800.0,80.0,0,0
7756,12FD,40.0,40.0,0,0
7757,12FL,2463.0,200.0,0,0
7757,12FL,2721.0,200.0,0,0
7758,12GA,50.0,50.0,0,0
7759,12GE,2100.0,75.0,0,0
7760,12I,16000.0,2000.0,0,0
7760,12I,25000.0,2000.0,0,0
7761,12IA,1350.0,200.0,0,0
7762,12ID,2000.0,100.0,0,0
7763,12II,2500.0,75.0,0,0
7764,12IL,1300.0,100.0,0,0
7765,12IN,1930.0,50.0,0,0
7766,12IS,50.0,50.0,0,0
7767,12JY,320.0,220.0,0,0
7768,12KS,2600.0,50.0,0,0
7769,12KY,2500.0,100.0,1,0
7770,12LA,3500.0,85.0,0,0
7771,12LL,2200.0,120.0,0,0
7772,12LS,2100.0,70.0,0,0
7773,12MA,400.0,200.0,0,0
7774,12MD,40.0,40.0,0,0
7775,12ME,1500.0,50.0,0,0
7776,12MI,1852.0,100.0,0,0
7778,12MO,3000.0,50.0,0,0
7779,12MS,1100.0,75.0,0,0
7780,12MT,1780.0,55.0,0,0
