ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_region,municipality,iata_code
HLLM,medium_airport,Mitiga Airport,32.894100189208984,13.276000022888185,36.0,AF,LY-TB,Tripoli,MJI
HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157.0,AF,LY-JA,Al Bayda',LAQ
HLLS,medium_airport,Sabha Airport,26.98699951171875,14.47249984741211,1427.0,AF,LY-SB,Sabha,SEB
HLLT,large_airport,Tripoli International Airport,32.663502,13.159,263.0,AF,LY-TB,Tripoli,TIP
HLNR,small_airport,Nafurah 1 Airport,29.2132,21.5924,125.0,AF,LY-WA,Nafurah 1,NFR
HLTD,medium_airport,Ghadames East Airport,30.15169906616211,9.715310096740724,1122.0,AF,LY-NL,Ghadames,LTD
HLZN,small_airport,Alzintan Airport,31.774878,12.250060000000001,2080.0,AF,LY-JG,Zintan,ZIS
HLZW,small_airport,Zwara Airport,32.952301,12.0155,9.0,AF,LY-NQ,Zuwara,WAX
HOO,small_airport,Nhon Co Airfield,11.9787,107.5638,2270.0,AS,VN-33,Đăk R'Lấp,HOO
HRC,small_airport,Sary Su Airport,48.3974,70.1915,1307.0,AS,KZ-KAR,Zhayrem,HRC
HRYG,medium_airport,Gisenyi Airport,-1.6771999597549438,29.258899688720703,5082.0,AF,RW-04,Gisenyi,GYI
HRYI,small_airport,Butare Airport,-2.595829963684082,29.7367000579834,5801.0,AF,RW-05,Butare,BTQ
HRYR,large_airport,Kigali International Airport,-1.9686299999999999,30.1395,4859.0,AF,RW-01,Kigali,KGL
HRYU,small_airport,Ruhengeri Airport,-1.496873,29.631342999999998,6102.0,AF,RW-03,Ruhengeri,RHG
HRZA,medium_airport,Kamembe Airport,-2.462239980697632,28.907899856567386,5192.0,AF,RW-04,Kamembe,KME
HSAT,small_airport,Atbara Airport,17.710344314575195,34.057018280029304,1181.0,AF,SD-04,Atbara,ATB
HSDB,small_airport,El Debba Airport,18.0146,30.9595,843.0,AF,SD-01,El Debba,EDB
HSDN,medium_airport,Dongola Airport,19.1539001465,30.4300994873,772.0,AF,SD-01,Dongola,DOG
HSDZ,small_airport,Damazin Airport,11.7859,34.3367,1582.0,AF,SD-24,Ad Damazin,RSS
HSFA,medium_airport,"Paloich Airport, Heliport",10.529167,32.500556,1290.0,AF,SS-23,Higleig,HGI
HSFS,medium_airport,El Fasher Airport,13.61489963531494,25.32460021972656,2393.0,AF,SD-02,El Fasher,ELF
HSGF,closed,Azaza Airport,14.121428,35.311861,1640.0,AF,SD-06,Al Qadarif,GSU
HSGG,small_airport,Galegu Airport,12.532999992370605,35.067001342773445,1640.0,AF,SD-25,Dinder,DNX
HSGN,small_airport,Geneina Airport,13.481882,22.467119,2651.0,AF,SD-12,Geneina,EGN
HSHG,small_airport,Heglig Airport,9.994933,29.397717999999998,1325.0,AF,SD-13,Heglig Oilfield,HEG
HSJ,small_airport,Shangjie Airport,34.842153,113.273983,450.0,AS,CN-41,Zhengzhou,HSJ
HSKA,medium_airport,Kassala Airport,15.387499809265135,36.328800201416016,1671.0,AF,SD-05,Kassala,KSL
HSKG,small_airport,Khashm El Girba Airport,14.925000190734865,35.87799835205078,1560.0,AF,SD-06,Khashm El Girba,GBU
HSKI,closed,Kosti Airport,13.183,32.733002,1289.0,AF,SD-08,Kosti,KST
HSLI,small_airport,Kadugli Airport,11.137999534600002,29.7010993958,1848.0,AF,SD-13,Kadugli,KDX
HSMK,small_airport,Rumbek Airport,6.82499980927,29.6690006256,1378.0,AF,SS-18,Rumbek,RBX
HSMN,medium_airport,Merowe New Airport,18.4433333333,31.8433333333,897.0,AF,SD-01,Merowe,MWE
HSNH,small_airport,En Nahud Airport,12.666999816894533,28.33300018310547,1955.0,AF,SD-09,En Nahud,NUD
HSNN,medium_airport,Nyala Airport,12.0535,24.9562,2106.0,AF,SD-11,Nyala,UYL
HSNW,small_airport,New Halfa Airport,15.3556,35.727798,1480.0,AF,SD-05,New Halfa,NHF
HSOB,medium_airport,El Obeid Airport,13.153200149536133,30.23270034790039,1927.0,AF,SD-09,Al-Ubayyid,EBD
HSPN,medium_airport,Port Sudan New International Airport,19.4335994720459,37.23410034179688,135.0,AF,SD-26,Port Sudan,PZU
HSSK,large_airport,Khartoum International Airport,15.5895,32.5532,1265.0,AF,SD-03,Khartoum,KRT
HSSM,medium_airport,Malakal Airport,9.55897045135498,31.65220069885254,1291.0,AF,SS-23,Malakal,MAK
HSSW,small_airport,Wadi Halfa Airport,21.802698,31.521578,933.0,AF,SD-01,Wadi Halfa,WHF
HSWD,small_airport,Wad Medani Airport,14.383605,33.526387,1350.0,AF,SD-07,Wad Medani,DNI
HSWW,medium_airport,Wau Airport,7.725830078119999,27.9750003815,1529.0,AF,SS-14,Wau,WUU
HSZA,small_airport,Zalingei Airport,12.9437,23.5631,2953.0,AF,SD-12,Zalingei,ZLX
HTAR,medium_airport,Arusha Airport,-3.3677899837493896,36.63330078125,4550.0,AF,TZ-01,Arusha,ARK
HTBU,small_airport,Bukoba Airport,-1.3319999999999999,31.8212,3784.0,AF,TZ-05,Bukoba,BKZ
HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,182.0,AF,TZ-02,Dar es Salaam,DAR
HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,3673.0,AF,TZ-03,Dodoma,DOD
HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,4412.0,AF,TZ-14,Mbeya,MBI
HTIR,medium_airport,Iringa Airport,-7.668630123138428,35.75210189819336,4678.0,AF,TZ-04,Nduli,IRI
HTKA,small_airport,Kigoma Airport,-4.8862,29.6709,2700.0,AF,TZ-08,Kigoma,TKQ
HTKI,small_airport,Kilwa Airport,-8.91123,39.508619,50.0,AF,TZ-12,Kilwa Masoko,KIY
HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,2932.0,AF,TZ-01,Arusha,JRO
HTLI,small_airport,Lindi Airport,-9.851005,39.75911,100.0,AF,TZ-12,Lindi,LDI
HTLM,medium_airport,Lake Manyara Airport,-3.376310110092163,35.81829833984375,4150.0,AF,TZ-26,Lake Manyara National Park,LKY
HTM,small_airport,Khatgal Airport,50.435988,100.13953199999999,5500.0,AS,MN-041,Hatgal,HTM
HTMA,small_airport,Mafia Airport,-7.917478,39.668502000000004,60.0,AF,TZ-19,Kilindoni,MFA
HTMD,small_airport,Mwadui Airport,-3.521332,33.615542,3970.0,AF,TZ-22,Mwadui,MWN
HTMI,small_airport,Masasi Airport,-10.732999801635742,38.766998291015625,1700.0,AF,TZ-17,Masasi,XMI
HTMP,small_airport,Mpanda Airport,-6.355373999999999,31.084115999999998,3520.0,AF,TZ-20,Mpanda,NPY
HTMS,small_airport,Moshi Airport,-3.3633298873901367,37.32690048217773,2801.0,AF,TZ-09,Moshi,QSI
HTMT,medium_airport,Mtwara Airport,-10.336203999999999,40.181996999999996,371.0,AF,TZ-17,Mtwara,MYW
HTMU,small_airport,Musoma Airport,-1.5030000000000001,33.8021,3806.0,AF,TZ-13,Musoma,MUZ
HTMW,medium_airport,Mwanza Airport,-2.4444899559021,32.932701110839844,3763.0,AF,TZ-18,Mwanza,MWZ
HTNA,small_airport,Nachingwea Airport,-10.357500076293944,38.77920150756836,1400.0,AF,TZ-12,Nachingwea,NCH
HTNJ,small_airport,Njombe Airport,-9.350000381469727,34.799999237060554,6400.0,AF,TZ-04,Njombe,JOM
HTPE,medium_airport,Pemba Airport,-5.25726,39.811401000000004,80.0,AF,TZ-25,Chake Chake,PMA
HTSN,small_airport,Seronera Airport,-2.4580599999999997,34.822497999999996,5080.0,AF,TZ-13,Seronera,SEU
HTSO,small_airport,Songea Airport,-10.68299961090088,35.58300018310547,3445.0,AF,TZ-21,Songea,SGX
HTSU,small_airport,Sumbawanga Airport,-7.948889,31.610278000000005,5960.0,AF,TZ-20,Sumbawanga,SUT
HTSY,small_airport,Shinyanga Airport,-3.6093,33.5035,3800.0,AF,TZ-22,Shinyanga,SHY
HTTB,small_airport,Tabora Airport,-5.076389789581299,32.833301544189446,3868.0,AF,TZ-24,Tabora,TBO
HTTG,medium_airport,Tanga Airport,-5.09236,39.071201,129.0,AF,TZ-25,Tanga,TGT
HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899,54.0,AF,TZ-07,Zanzibar,ZNZ
HUAR,medium_airport,Arua Airport,3.049152,30.911714,3951.0,AF,UG-N,Arua,RUA
HUEN,large_airport,Entebbe International Airport,0.042386,32.443501,3782.0,AF,UG-C,Kampala,EBB
HUGU,medium_airport,Gulu Airport,2.805560111999512,32.271800994873054,3510.0,AF,UG-N,Gulu,ULU
HUJI,small_airport,Jinja Airport,0.449999988079,33.200000762900004,3855.0,AF,UG-E,Jinja,JIN
HUKC,closed,Kololo Airstrip,0.3262,32.594,3939.0,AF,UG-C,Kampala,KLA
HUKF,small_airport,Pakuba Airfield,2.326563,31.497698,2365.0,AF,UG-W,Kabalega Falls,PAF
HUKS,small_airport,Kasese Airport,0.18299999833106995,30.10000038146973,3146.0,AF,UG-W,Kasese,KSE
HUMA,small_airport,Mbarara Airport,-0.5552779999999999,30.5994,4600.0,AF,UG-W,Mbarara,MBQ
HUMI,small_airport,Masindi Airport,1.7580599784851074,31.7367000579834,3850.0,AF,UG-W,Masindi,KCU
HUSO,medium_airport,Soroti Airport,1.7276899814605713,33.62279891967773,3697.0,AF,UG-E,Soroti,SRT
HUTO,small_airport,Tororo Airport,0.6830000281333923,34.16699981689453,3840.0,AF,UG-E,Tororo,TRY
HWA,small_airport,Hawabango Airport,-7.392994,146.003487,4563.0,OC,PG-GPK,Hawabango,HWA
IBI,small_airport,Iboki Airport,-5.5536,149.19,13.0,OC,PG-WBK,Iboki,IBI
IBL,medium_airport,Indigo Bay Lodge Airport,-21.708000000000002,35.452801,20.0,AF,MZ-I,Bazaruto Island,IBL
ICO,small_airport,Sicogon Airstrip,11.4595,123.2506,25.0,AS,PH-ILI,Carles,ICO
ID-0003,small_airport,Pulau Panjang Airport,-5.644444,106.5625,155.0,AS,ID-JB,Jakarta,PPJ
ID-0006,small_airport,Notohadinegoro Airport,-8.238056,113.69443899999999,281.0,AS,ID-JI,Jember,JBB
ID-0011,small_airport,Banyuwangi International Airport,-8.31015,114.3401,112.0,AS,ID-JI,Banyuwangi,BWX
ID-0169,small_airport,Bawean - Harun Thohir Airport,-5.723628,112.67888899999998,93.0,AS,ID-JI,Bawean,BXW
ID-AAS,small_airport,Apalapsili Airport,-3.8832,139.3108,3100.0,AS,ID-PA,Apalapsili,AAS
ID-AGD,small_airport,Anggi Airport,-1.3858,133.8737,6644.0,AS,ID-PB,Anggi-Papua Island,AGD
ID-AKQ,small_airport,Gunung Batin Airport,-4.61113977432251,105.23200225830078,99.0,AS,ID-LA,Astraksetra-Sumatra Island,AKQ
ID-AYW,small_airport,Ayawasi Airport,-1.1593,132.4633,1560.0,AS,ID-PB,Ayawasi-Papua Island,AYW
ID-BJG,small_airport,Boalang Airport,-0.9728959798812866,122.1449966430664,146.0,AS,ID-ST,Boalang-Celebes Island,BJG
ID-BXM,small_airport,Batom Airport,-4.16666984558,140.850006104,576.0,AS,ID-PA,Batom-Papua Island,BXM
ID-DRH,small_airport,Dabra Airport,-3.2705,138.6132,208.0,AS,ID-PA,Dabra-Papua Island,DRH
ID-ELR,small_airport,Elelim Airport,-3.7826,139.3861,1490.0,AS,ID-PA,Elelim-Papua Island,ELR
ID-EWE,small_airport,Ewer Airport,-5.494,138.083,27.0,AS,ID-PA,Asmat,EWE
ID-FOO,small_airport,Kornasoren Airfield,-0.936325013638,134.871994019,13.0,AS,ID-PA,Kornasoren-Numfoor Island,FOO
ID-GAV,small_airport,Gag Island Airport,-0.4005559980869293,129.89500427246094,1.0,AS,ID-PB,Gag Island,GAV
ID-IUL,small_airport,Ilu Airport,-3.7051,138.2002,6408.0,AS,ID-PA,Ilu-Papua Island,IUL
ID-KBF,small_airport,Karubaga Airport,-3.6839999999999997,138.47899999999998,5200.0,AS,ID-PA,Karubaga-Papua Island,KBF
ID-KBX,small_airport,Kambuaya Airport,-1.316815,132.286987,1422.0,AS,ID-PB,Kambuaya-Papua Island,KBX
ID-KCD,small_airport,Kamur Airport,-6.1851,138.6372,25.0,AS,ID-PA,Kamur-Papua Island,KCD
ID-KCI,small_airport,Kon Airport,-8.349193,127.050793,150.0,AS,TL-LA,Kon,KCI
ID-KEA,small_airport,Keisah Airport,-7.666669845581055,140.5,81.0,AS,ID-PA,Keisah-Papua Island,KEA
ID-KMM,small_airport,Kiman Airport,-3.666670083999634,136.16667175292972,3250.0,AS,ID-PA,Kiman-Papua Island,KMM
ID-KOD,small_airport,Kotabangun Airport,-0.26666998863200003,116.583335876,13.0,AS,ID-KI,Kotabangun-Borneo Island,KOD
ID-KRC,small_airport,Departi Parbo Airport,-2.093,101.4683,2600.0,AS,ID-JA,Sungai Penuh,KRC
ID-LLN,small_airport,Kelila Airport,-3.728565,138.710375,9092.0,AS,ID-PA,Kelila-Papua Island,LLN
ID-LWE,small_airport,Lewoleba Airport,-8.3629,123.43799999999999,25.0,AS,ID-NT,Lewoleba-Lembata Island,LWE
ID-LYK,small_airport,Lunyuk Airport,-8.9889,117.2158,44.0,AS,ID-NB,Lunyuk-Simbawa Island,LYK
ID-MJY,closed,Mangun Jaya Airport,-2.73333,103.567001,76.0,AS,ID-SS,Mangun Jaya,MJY
ID-MPT,small_airport,Maliana airport,-8.167739868164062,125.00900268554688,957.0,AS,ID-NT,Maliana-Alor Island,MPT
ID-MSI,small_airport,Masalembo Airport,-5.583330154418945,114.43299865722656,30.0,AS,ID-JI,Masalembo Island,MSI
ID-MUF,small_airport,Muting Airport,-7.3147,140.5668,70.0,AS,ID-PA,Muting,MUF
ID-NAF,small_airport,Banaina Airport,2.72305011749,117.125999451,60.0,AS,ID-KU,Banaina-Borneo Island,NAF
ID-OBD,small_airport,Obano Airport,-3.9106,136.2306,5800.0,AS,ID-PA,Obano-Papua Island,OBD
ID-PUM,small_airport,Pomala Airport,-4.1810898780823,121.61799621581999,88.0,AS,ID-SG,Kolaka,PUM
ID-PWL,small_airport,Purwokerto Airport,-7.4616699218800004,109.416999817,225.0,AS,ID-JT,Purwokerto-Java Island,PWL
ID-RAQ,small_airport,Sugimanuru Airport,-4.760557,122.56937099999999,132.0,AS,ID-SG,Raha-Muna Island,RAQ
ID-RKI,small_airport,Rokot Airport,-0.9499999880790709,100.75,4975.0,AS,ID-SB,Rokot-Sumatra Island,RKI
ID-RTI,small_airport,Roti Airport,-10.484299659729004,123.3740005493164,65.0,AS,ID-NT,Roti-Rote Island,RTI
ID-RUF,small_airport,Yuruf Airport,-3.6333,140.958,1844.0,AS,ID-PA,Amgotro,RUF
ID-RZS,closed,Sawan Airport,-8.13278,115.172997,680.0,AS,ID-BA,Sawan,RZS
ID-SAE,small_airport,Sangir Airport,-8.366669654846191,118.33335876464844,175.0,AS,ID-NB,Sangir-Simbawa Island,SAE
ID-TBM,small_airport,Tumbang Samba Airport,-1.4694,113.0833,160.0,AS,ID-KT,Tumbang Samba-Borneo Island,TBM
ID-TMY,small_airport,Tiom Airport,-3.9256,138.4555,6931.0,AS,ID-PA,Tiom-Papua Island,TMY
ID-ZEG,small_airport,Senggo Airport,-5.6908,139.3502,52.0,AS,ID-PA,Senggo-Papua Island,ZEG
ID-ZGP,medium_airport,Bilogai-Sugapa Airport,-3.73956,137.031998,7348.0,AS,ID-PA,Sugapa-Papua Island,UGU
IDN,small_airport,Indagen Airport,-6.22663,147.244,5788.0,OC,PG-MPL,Indagen,IDN
ILX,closed,Ileg Airport,-5.4917,145.8022,60.0,OC,PG-MPM,Ileg,ILX
IMA,small_airport,Iamalele Airport,-9.5107,150.5246,40.0,OC,PG-MBA,"Iamalele, Fergusson Island",IMA
IMG,small_airport,Inhaminga Airport,-18.41,35.0045,1072.0,AF,MZ-S,Inhaminga,IMG
IN-0012,small_airport,Pakyong Airport,27.2313,88.58719599999999,4590.0,AS,IN-SK,Pakyong,PYG
IN-0070,small_airport,Jindal Vijaynagar Airport,15.175920999999999,76.63303,1670.0,AS,IN-KA,Toranagallu,VDY
IN-JGB,small_airport,Jagdalpur Airport,19.074301000000002,82.03679699999999,1822.0,AS,IN-CT,Jagdalpur,JGB
IN-NVY,small_airport,Neyveli Airport,11.6129560471,79.527381897,184.0,AS,IN-TN,Neyveli,NVY
IN-RJI,small_airport,Rajouri Airport,33.377899169921875,74.31520080566406,3000.0,AS,IN-JK,Rajouri,RJI
IN-TEI,small_airport,Tezu Airport,27.9412002563,96.1343994141,800.0,AS,IN-AR,Tezu,TEI
INE,small_airport,Chinde Airport,-18.59,36.4489,22.0,AF,MZ-Q,Chinde,INE
IOK,small_airport,Iokea Airport,-8.401,146.27700000000002,39.0,OC,PG-GPK,Iokea,IOK
IOP,small_airport,Ioma Airport,-8.3614,147.84,95.0,OC,PG-NPP,Ioma,IOP
IR-0001,small_airport,Khaneh Airport,36.733341216999996,45.1500015259,4804.0,AS,IR-04,Khaneh,KHA
IRU,seaplane_base,Iranamadu Seaplane Base,9.299746,80.448627,102.0,AS,LK-4,Iranamadu,IRU
ISG,medium_airport,New Ishigaki Airport,24.396389000000003,124.245,102.0,AS,JP-47,Ishigaki,ISG
ITK,small_airport,Itokama Airport,-9.201527,148.264261,2563.0,OC,PG-NPP,Itokama,ITK
IUS,closed,Inus Airport,-5.7568,155.1498,50.0,OC,PG-NSB,Inus,IUS
JGD,medium_airport,Jiagedaqi Airport,50.371389,124.1175,1205.0,AS,CN-23,Jiagedaqi,JGD
JIC,small_airport,Jinchuan Airport,38.542222222199996,102.348333333,4740.0,AS,CN-62,Jinchang,JIC
JIO,small_airport,Jos Orno Imsula Airport,-8.13911,127.9075,43.0,AS,ID-MA,Tiakur,JIO
JIQ,medium_airport,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,2075.0,AS,CN-50,Qianjiang,JIQ
JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89.0,SA,BR-CE,Jijoca de Jericoacoara,JJD
JOP,small_airport,Josephstaal Airport,-4.74708333333,145.007083333,250.0,OC,PG-MPM,Josephstaal,JOP
JUH,small_airport,Chizhou Jiuhuashan Airport,30.7403,117.6856,60.0,AS,CN-34,Chizhou,JUH
KAF,small_airport,Karato Airport,-6.2655,155.3052,109.0,OC,PG-NSB,Karato,KAF
KAK,small_airport,Kar Airport,-6.2452,143.5516,4965.0,OC,PG-SHM,Kar,KAK
KAQ,small_airport,Kamulai Airport,-8.150694444440001,146.834,5800.0,OC,PG-CPM,Kamulai Mission,KAQ
KDP,small_airport,Kandep Airport,-5.840611111109999,143.507222222,7710.0,OC,PG-EPW,Kandep,KDP
KDQ,small_airport,Kamberatoro Airport,-3.6005559999999996,141.05166699999998,1350.0,OC,PG-SAN,Kamberatoro Mission,KDQ
KDS,small_airport,Kamaran Downs Airport,-24.3388,139.2785,322.0,OC,AU-QLD,Kamaran Downs,KDS
KDW,seaplane_base,Victoria Reservoir Seaplane Base,7.2415,80.7834,1402.0,AS,LK-2,Kandy,KDW
KDZ,seaplane_base,Polgolla Reservoir Seaplane Base,7.3251,80.6422,1473.0,AS,LK-2,Kandy,KDZ
KE-0069,small_airport,Vipingo Estate Airport,-3.80666666667,39.797388888899995,86.0,AF,KE-300,Vipingo Estate,VPG
KE-6087,small_airport,Mara North Conservancy Airstrip,-1.14542,35.124922,5500.0,AF,KE-700,Mara,HKR
KE-6112,small_airport,Angama Airport,-1.27156,34.955513,6180.0,AF,KE-700,Maasai Mara,ANA
KE-6208,small_airport,Olkiombo Airport,-1.4085860000000001,35.110689,5011.0,AF,KE-700,Olkiombo,OLX
KE-6978,small_airport,Kerio Valley Airport,0.3196380138397217,35.662559509277344,4325.0,AF,KE-700,Kimwarer,KRV
KE-KIU,small_airport,Kiunga Airport,-1.7438290119171145,41.48434448242188,1.0,AF,KE-300,Kiunga,KIU
KE-LBK,small_airport,Liboi Airport,0.3483330011367798,40.88169860839844,280.0,AF,KE-500,Liboi,LBK
KE-LBN,small_airport,Lake Baringo Airport,0.6661030054092407,36.104190826416016,3226.0,AF,KE-700,Lake Baringo,LBN
KE-LKU,small_airport,Lake Rudolf Airport,3.416666984558105,35.883331298828125,1300.0,AF,KE-700,Lake Rudolf,LKU
KE-MRE,small_airport,Mara Lodges Airport,-1.1782759428024292,35.11130905151367,5706.0,AF,KE-700,Mara Lodges,MRE
KE-MUM,small_airport,Mumias Airport,0.35539899999999996,34.528234000000005,4163.0,AF,KE-900,Mumias,MUM
KEG,small_airport,Keglsugl Airport,-5.83277777778,145.097222222,8400.0,OC,PG-CPK,Denglagu Mission,KEG
KEX,small_airport,Kanabea Airport,-7.538888888890001,145.905,4288.0,OC,PG-GPK,Kanabea,KEX
KGW,small_airport,Kagi Airport,-9.135916666670001,147.669444444,4200.0,OC,PG-CPM,Kagi,KGW
KHL,closed,Khan Jahan Ali Airport (under construction),22.6486,89.6454,21.0,AS,BD-4,Bagerhat,KHL
KIA,closed,Kaiapit Airport,-6.275,146.27,1030.0,OC,PG-MPL,Kaiapit,KIA
KIL,small_airport,Kilwa Airport,-9.2886,28.3269,3120.0,AF,CD-KA,Kilwa,KIL
KIQ,small_airport,Kira Airport,-8.065111111110001,147.332027778,1700.0,OC,PG-NPP,Kira,KIQ
KIZ,closed,Kikinonda Airport,-8.5284,147.9309,95.0,OC,PG-NPP,Kikinonda,KIZ
KJU,closed,Kamiraba Airport,-3.1995,151.9077,40.0,OC,PG-NIK,Kamiraba,KJU
KJX,small_airport,Blang Pidie Airport,3.7357489999999998,96.790109,3.0,AS,ID-AC,Blangpidie,KJX
KMB,small_airport,Koinambe Airport,-5.4875,144.606944444,3000.0,OC,PG-JI,Konambe,KMB
KMF,small_airport,Kamina Airport,-7.64925,145.956944444,2157.0,OC,PG-GPK,Hoieti,KMF
KMM,small_airport,Kimaam Airport,-7.9781999588,138.852005005,26.0,AS,ID-PA,Kimaam,KMM
KMT,closed,Kampot Airport,10.6343,104.1617,44.0,AS,KH-7,Kampot,KMT
KNL,closed,Kelanoa Airport,-6.01,147.49,40.0,OC,PG-MPL,Kelanoa,KNL
KOL,closed,Koumala Airport,8.4965,21.2565,2175.0,AF,CF-BB,Koumala,KOL
KOM,small_airport,Komo-Manda Airport,-6.0682,142.8598,5057.0,OC,PG-HE,Komo,KOM
KOR,small_airport,Kakoro(Koroko) Airstrip,-7.83466666667,146.5335,230.0,OC,PG-GPK,Kakoro,KOR
KP-0029,small_airport,Samjiyŏn Airport,41.907132,128.40983400000002,4547.0,AS,KP-10,Samjiyŏn,YJS
KP-0032,medium_airport,Orang (Chongjin) Airport,41.428538,129.647555,12.0,AS,KP-09,Hoemun-ri,RGO
KPL,small_airport,Kapal Airport,-8.630184,142.823756,170.0,OC,PG-WPD,Kapal,KPL
KQL,small_airport,Kol Airport,-5.731166666669999,144.846,5350.0,OC,PG-JI,Kol,KQL
KRJ,small_airport,Karawari Airstrip,-4.59666666667,143.5225,70.0,OC,PG-ESW,Amboin,KRJ
KRU,small_airport,Kerau Airport,-8.271612,147.071899,7360.0,OC,PG-CPM,Gunim,KRU
KSG,closed,Kisengam Airport,-6.362,146.71,3700.0,OC,PG-MPL,Kisenden,KSG
KSP,small_airport,Kosipe Airport,-8.450716,147.209195,6350.0,OC,PG-CPM,Kosipe Mission,KSP
KTC,small_airport,Katiola Airport,8.1329,-5.0657,1026.0,AF,CI-04,Katiola,KTC
KTK,closed,Kunua Airport,-5.7828,154.74,60.0,OC,PG-NSB,Kunua,KTK
KUP,small_airport,Kupiano Airport,-10.0736,148.218,90.0,OC,PG-CPM,Kupiano,KUP
KVE,small_airport,Kitava Airport,-8.6285,151.327,194.0,OC,PG-MBA,Kitava Island,KVE
KWV,closed,Kurwina Airport,-5.965,155.3604,65.0,OC,PG-NSB,Kurwina,KWV
KWX,closed,Kiwai Airport,-8.6883,143.618,30.0,OC,PG-WPD,Kiwai Island,KWX
KWY,medium_airport,Kiwayu Airport,-1.960559964179993,41.29750061035156,21.0,AF,KE-300,Kiwayu,KWY
KZ-0016,medium_airport,Taldykorgan Airport,45.12255,78.442758,1925.0,AS,KZ-ALM,Taldykorgan,TDK
KZ-0067,medium_airport,Krainiy Airport,45.621994,63.210772999999996,317.0,AS,KZ-BAY,Baikonur,BXY
KZ-0082,small_airport,Usharal Airport,46.190767,80.830922,1288.0,AS,KZ-ALM,Usharal,USJ
KZ-ATX,small_airport,Atbasar Airport,51.852306,68.366892,1010.0,AS,KZ-AKM,Atbasar,ATX
KZF,small_airport,Kaintiba Airport,-7.50025,146.033833333,2050.0,OC,PG-GPK,Kaintiba,KZF
LAC,small_airport,Layang-Layang Airport,7.3715701103199995,113.84400177,7.0,AS,MY-12,Spratley Islands,LAC
LAKU,medium_airport,Kukës International Airport,42.035802000000004,20.415955,1120.0,EU,AL-07,Kukës,KFZ
LATI,large_airport,Tirana International Airport Mother Teresa,41.4146995544,19.7206001282,126.0,EU,AL-11,Tirana,TIA
LBBG,large_airport,Burgas Airport,42.56959915161133,27.515199661254886,135.0,EU,BG-02,Burgas,BOJ
LBGO,medium_airport,Gorna Oryahovitsa Airport,43.15140151977539,25.712900161743164,285.0,EU,BG-04,Gorna Oryahovitsa,GOZ
LBH,seaplane_base,Palm Beach Seaplane Base,-33.5871,151.3234,0.0,OC,AU-VIC,Sydney,LBH
LBM,small_airport,Luabo Airport,-18.4139,36.1068,36.0,AF,MZ-Q,Luabo,LBM
LBPD,medium_airport,Plovdiv International Airport,42.067799,24.8508,597.0,EU,BG-16,Plovdiv,PDV
LBRS,small_airport,Ruse Airport,43.694801,26.0567,614.0,EU,BG-18,Shtraklevo,ROU
LBSF,large_airport,Sofia Airport,42.696693420410156,23.411436080932614,1742.0,EU,BG-23,Sofia,SOF
LBSS,closed,Silistra Polkovnik Lambrinovo Air Base,44.055199,27.178801,351.0,EU,BG-19,Silistra,SLS
LBSZ,small_airport,Stara Zagora Airport,42.3766667,25.655,558.0,EU,BG-24,Stara Zagora,SZR
LBTG,small_airport,Targovishte Airport / Buhovtsi Airfield,43.306599,26.700899,666.0,EU,BG-25,Buhovtsi,TGV
LBWN,large_airport,Varna Airport,43.232101,27.8251,230.0,EU,BG-03,Varna,VAR
LCEN,medium_airport,Ercan International Airport,35.15470123291016,33.49610137939453,404.0,AS,CY-02,Nicosia,ECN
